id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,coef_ajustement
6798100690,2015-04-20,817861.9946091644,5,2.75,3250,8100,2.0,0,0,3,8,3250,0,2014,0,98125,47.7133,-122.311,1270,8100,1.1390835579514824
7018000560,2015-04-20,1053652.2911051211,4,4.25,3770,13058,2.0,0,0,4,8,3770,0,1983,0,98028,47.7517,-122.225,2200,12255,1.1390835579514824
2464400435,2015-04-20,645860.3773584905,3,1.75,1630,4275,1.5,0,3,3,7,1630,0,1908,0,98115,47.6851,-122.322,1800,4275,1.1390835579514824
9828702339,2015-04-20,797357.3514824797,2,2.0,1460,1085,2.0,0,0,3,8,950,510,2014,0,98112,47.6205,-122.29899999999999,1580,1202,1.1390835579514824
1922039062,2015-04-20,546760.1078167115,2,1.5,1008,26487,1.0,1,4,4,6,1008,0,1943,2002,98070,47.3853,-122.479,1132,24079,1.1390835579514824
6067900640,2015-04-20,445381.67115902965,3,2.0,1490,9000,1.0,0,0,4,8,1490,0,1977,0,98006,47.5455,-122.184,2190,9000,1.1390835579514824
4222310010,2015-04-20,305217.43935309973,4,1.0,1730,7350,1.5,0,0,4,6,1730,0,1970,0,98003,47.3467,-122.307,1440,7752,1.1390835579514824
1373800330,2015-04-20,1270078.167115903,4,2.5,3690,11191,1.0,0,3,4,10,2190,1500,1951,0,98199,47.6434,-122.412,3460,8160,1.1390835579514824
2926049376,2015-04-20,250598.38274932612,2,1.0,1060,10423,1.5,0,0,3,7,1060,0,1965,0,98125,47.705,-122.31299999999999,2240,10200,1.1390835579514824
6446200190,2015-04-20,642158.3557951482,4,2.75,2690,25000,1.0,0,0,3,8,1750,940,1978,0,98029,47.5537,-122.02600000000001,2640,28250,1.1390835579514824
1604601225,2015-04-20,482401.88679245283,3,2.0,1770,6000,1.0,0,3,3,7,1100,670,1984,0,98118,47.5644,-122.29,1300,3000,1.1390835579514824
7588700177,2015-04-20,353115.90296495956,1,0.75,520,2885,1.0,0,0,4,6,520,0,1947,0,98117,47.6886,-122.37799999999999,980,4241,1.1390835579514824
5104512070,2015-04-20,469302.42587601073,4,3.0,2430,7242,2.0,0,0,3,8,2430,0,2003,0,98038,47.3533,-122.015,2430,7242,1.1390835579514824
7283900521,2015-04-20,401526.95417789754,3,1.75,1500,10269,1.0,0,0,3,7,1030,470,1958,0,98133,47.7672,-122.348,2090,10269,1.1390835579514824
6648500580,2015-04-21,341846.3611859838,3,2.25,2070,7225,1.0,0,0,3,8,1690,380,1979,0,98042,47.3551,-122.148,2070,7400,1.139487870619946
2461900945,2015-04-21,499095.6873315364,5,1.0,1950,6250,1.5,0,0,4,7,1450,500,1917,0,98136,47.5511,-122.38600000000001,1950,6250,1.139487870619946
8085400376,2015-04-21,2643611.859838275,4,3.5,5050,9520,2.0,0,0,3,11,3610,1440,2007,0,98004,47.6364,-122.209,2430,9248,1.139487870619946
6699000740,2015-04-21,409645.8894878706,6,3.75,3190,4700,2.0,0,0,3,8,3190,0,2003,0,98042,47.3724,-122.105,2680,5640,1.139487870619946
6623400090,2015-04-21,252966.30727762802,2,1.0,1550,38449,1.0,0,0,3,6,1550,0,1947,0,98055,47.4315,-122.199,1188,25875,1.139487870619946
7853300970,2015-04-21,557209.5687331536,4,2.5,2170,4587,2.0,0,0,3,7,2170,0,2006,0,98065,47.5396,-121.889,2170,5211,1.139487870619946
7977201865,2015-04-21,598231.1320754717,2,1.0,1360,6120,1.0,0,0,3,7,1060,300,1947,0,98115,47.6841,-122.291,1800,5100,1.139487870619946
9552700550,2015-04-21,854615.9029649595,3,2.5,2360,12987,2.0,0,0,3,8,2360,0,1983,0,98006,47.5471,-122.149,2480,11665,1.139487870619946
2436200320,2015-04-21,657484.5013477089,2,1.0,1090,5265,1.5,0,0,4,7,1090,0,1947,0,98105,47.6638,-122.292,2080,4000,1.139487870619946
7520000695,2015-04-21,286011.45552560646,3,1.0,840,4495,1.0,0,0,3,6,840,0,1921,0,98146,47.496,-122.34899999999999,1260,7434,1.139487870619946
3275000090,2015-04-21,478584.90566037735,4,2.25,2270,9100,2.0,0,0,3,7,2270,0,1978,0,98034,47.7242,-122.17,1710,7910,1.139487870619946
1445200110,2015-04-21,313359.16442048515,2,1.5,1160,1103,2.0,0,0,3,7,890,270,2006,0,98133,47.7677,-122.315,1160,1086,1.139487870619946
2579500101,2015-04-21,1580469.6765498652,4,3.5,4010,10880,2.0,0,3,4,11,3150,860,1990,0,98040,47.5359,-122.213,3530,17310,1.139487870619946
8651600110,2015-04-21,1069979.1105121293,4,2.25,2240,9684,2.0,0,0,4,9,2240,0,1970,0,98040,47.5489,-122.225,2440,9618,1.139487870619946
5406500430,2015-04-21,811315.3638814016,4,2.5,2730,4385,2.0,0,0,3,8,2730,0,2001,0,98075,47.5975,-122.038,2670,4644,1.139487870619946
705730280,2015-04-21,381728.43665768194,3,2.5,1740,5267,2.0,0,0,3,7,1740,0,1999,0,98038,47.3777,-122.023,2180,5000,1.139487870619946
390100060,2015-04-21,370333.5579514825,3,1.0,1040,7541,1.0,0,0,3,6,1040,0,1951,0,98133,47.7565,-122.339,1140,6100,1.139487870619946
1736800920,2015-04-21,541256.7385444744,3,1.75,1320,7840,1.0,0,0,3,8,1320,0,1966,0,98007,47.6024,-122.14299999999999,2050,7644,1.139487870619946
7132300695,2015-04-21,495677.22371967655,3,1.5,1300,3348,1.5,0,0,3,7,1300,0,1904,2014,98144,47.592,-122.307,1590,2577,1.139487870619946
2787250240,2015-04-21,643240.9029649595,4,2.75,3100,14568,2.0,0,0,3,8,3100,0,1995,0,98019,47.7302,-121.97399999999999,2860,14396,1.139487870619946
7683800010,2015-04-21,233595.01347708894,3,1.0,1300,9880,1.0,0,0,4,7,1300,0,1959,0,98003,47.3352,-122.29700000000001,2140,9600,1.139487870619946
4083303815,2015-04-21,791944.0700808625,5,2.0,3160,3990,1.5,0,0,3,7,1870,1290,1923,0,98103,47.653999999999996,-122.337,1780,4240,1.139487870619946
3299610260,2015-04-21,1080234.5013477087,3,2.5,3510,9824,2.0,0,0,3,9,3510,0,2002,0,98075,47.5635,-122.03200000000001,3510,10588,1.139487870619946
6402710070,2015-04-21,319056.6037735849,3,2.5,1580,7918,2.0,0,0,3,7,1580,0,1994,0,98055,47.4431,-122.19,1650,7916,1.139487870619946
920069052,2015-04-21,277978.06603773584,2,1.0,1120,35500,1.0,0,0,5,6,1120,0,1961,0,98022,47.2411,-122.04299999999999,1680,66022,1.139487870619946
7525570020,2015-04-21,900309.3665768193,4,2.5,2590,9341,2.0,0,0,3,8,2590,0,1985,0,98052,47.6496,-122.11399999999999,2280,9510,1.139487870619946
1133000036,2015-04-21,467190.0269541779,3,1.0,1330,5000,1.0,0,0,3,7,1120,210,1957,0,98125,47.7211,-122.30799999999999,1920,7790,1.139487870619946
952007141,2015-04-21,457789.2520215633,2,1.5,1070,1236,2.0,0,0,3,8,1000,70,2005,0,98116,47.5619,-122.382,1170,1888,1.139487870619946
3942900115,2015-04-21,507072.102425876,3,1.75,1360,4998,1.0,0,0,3,8,1360,0,1968,2014,98108,47.547,-122.302,1350,4998,1.139487870619946
3526059115,2015-04-21,586836.2533692722,5,3.0,2670,11761,1.0,0,0,3,7,1370,1300,1981,0,98052,47.6895,-122.12899999999999,2580,10703,1.139487870619946
1026069106,2015-04-21,470722.43935309973,3,2.25,1790,231303,1.0,0,0,3,7,1250,540,1980,0,98077,47.7558,-122.027,2090,93654,1.139487870619946
8825900095,2015-04-21,843221.02425876,3,1.5,1630,4080,1.5,0,0,4,8,1630,0,1927,0,98115,47.6756,-122.30799999999999,1950,4080,1.139487870619946
7889601300,2015-04-21,305382.74932614557,3,1.0,1420,6000,1.0,0,0,3,6,1420,0,1941,0,98146,47.4913,-122.336,1480,6000,1.139487870619946
7338000270,2015-04-21,210235.51212938005,3,1.5,1280,3640,2.0,0,0,3,6,1280,0,1983,0,98002,47.333999999999996,-122.214,1150,4105,1.139487870619946
726059344,2015-04-21,541256.7385444744,3,2.25,1580,8659,1.0,0,0,4,7,1220,360,1961,0,98011,47.7599,-122.215,1970,9650,1.139487870619946
164000361,2015-04-21,910450.8086253369,4,1.5,1810,6583,1.0,0,0,3,7,1500,310,1968,0,98133,47.7273,-122.351,860,8670,1.139487870619946
3630200520,2015-04-21,883103.0997304582,4,2.5,2580,5787,2.0,0,0,3,9,2580,0,2007,0,98029,47.5416,-121.994,2580,4410,1.139487870619946
7504020970,2015-04-21,752061.9946091644,4,2.25,3180,13653,2.0,0,0,3,9,3180,0,1978,0,98074,47.6316,-122.05,2910,12350,1.139487870619946
7548800050,2015-04-21,626718.3288409703,3,3.75,1580,1303,2.0,0,0,3,8,1340,240,2010,0,98144,47.5875,-122.315,1560,1294,1.139487870619946
2895600420,2015-04-21,438133.0862533693,2,1.0,1130,5236,1.0,0,0,4,6,1130,0,1942,0,98146,47.5103,-122.38600000000001,1010,5320,1.139487870619946
2517000700,2015-04-21,370333.5579514825,3,2.5,2540,4260,2.0,0,0,3,7,2540,0,2005,0,98042,47.3989,-122.164,2190,4260,1.139487870619946
2595650220,2015-04-21,356773.6522911051,3,2.0,1730,12821,1.0,0,0,3,8,1730,0,1994,0,98001,47.353,-122.272,1980,11336,1.139487870619946
5152800030,2015-04-21,552651.6172506738,4,2.75,2910,16362,1.0,0,2,4,9,2120,790,1969,0,98003,47.3397,-122.322,2850,14904,1.139487870619946
3885804390,2015-04-21,1709231.805929919,4,3.25,3470,5222,2.0,0,0,3,10,2830,640,2005,0,98033,47.6845,-122.209,3090,6758,1.139487870619946
2881700522,2015-04-21,499095.6873315364,3,2.25,1820,9150,1.0,0,0,3,7,1320,500,1961,0,98133,47.736999999999995,-122.334,1780,8055,1.139487870619946
9319800050,2015-04-21,900195.4177897574,4,2.5,2650,5000,2.0,0,0,3,8,2650,0,2007,0,98116,47.5605,-122.396,1110,6250,1.139487870619946
7853340610,2015-04-21,448958.22102425876,2,2.0,1750,2731,2.0,0,0,3,8,1750,0,2012,0,98065,47.5169,-121.87799999999999,1650,2731,1.139487870619946
5152920170,2015-04-21,625578.8409703504,5,2.5,3440,12350,1.0,0,2,4,9,1760,1680,1976,0,98003,47.3427,-122.325,3440,12763,1.139487870619946
2586800210,2015-04-21,484282.3450134771,5,2.0,2500,7804,1.5,0,0,3,7,1570,930,1921,0,98146,47.5031,-122.348,1170,7676,1.139487870619946
1053000010,2015-04-21,529861.8598382749,3,1.5,1280,4720,1.0,0,0,4,7,850,430,1941,0,98126,47.5509,-122.37700000000001,1280,4720,1.139487870619946
7789000120,2015-04-21,260942.72237196765,3,1.0,940,8400,1.0,0,0,3,7,940,0,1958,0,98056,47.5108,-122.165,1190,8400,1.139487870619946
5379804888,2015-04-21,433005.3908355795,4,1.75,1740,9150,1.0,0,0,3,7,1740,0,1974,0,98188,47.4498,-122.28,1540,9147,1.139487870619946
6817850110,2015-04-21,894497.9784366577,4,2.5,3210,24527,1.5,0,0,3,11,3210,0,1984,0,98074,47.6399,-122.052,3280,24527,1.139487870619946
3905100380,2015-04-21,609626.0107816712,4,2.25,1860,3766,2.0,0,0,3,8,1860,0,1995,0,98029,47.5699,-122.006,1860,4169,1.139487870619946
217500135,2015-04-21,512769.54177897575,4,2.25,2040,9565,1.0,0,0,3,8,1400,640,1959,0,98133,47.7356,-122.335,1890,8580,1.139487870619946
4204400098,2015-04-21,438702.8301886792,5,1.75,2190,8250,1.0,0,2,3,7,1190,1000,1963,0,98055,47.4887,-122.223,2570,8250,1.139487870619946
1324059104,2015-04-21,787500.0673854448,3,2.75,2360,16117,1.0,0,0,4,8,1710,650,1983,0,98006,47.5698,-122.12100000000001,2120,16117,1.139487870619946
303000220,2015-04-21,427307.95148247975,4,2.0,2270,18450,1.0,0,0,3,7,2270,0,1961,0,98001,47.3264,-122.262,2150,18450,1.139487870619946
5288200230,2015-04-21,769154.3126684636,4,1.75,2460,5750,1.5,0,3,5,7,1620,840,1919,0,98126,47.5601,-122.37799999999999,1760,4830,1.139487870619946
8691300860,2015-04-21,969704.1778975741,4,2.5,3130,13202,2.0,0,0,3,10,3130,0,1996,0,98075,47.5878,-121.976,2840,10470,1.139487870619946
7852140170,2015-04-21,791944.0700808625,4,2.5,2830,14538,2.0,0,0,3,8,2830,0,2003,0,98065,47.5405,-121.882,2270,6939,1.139487870619946
5460500040,2015-04-21,1475636.7924528301,5,4.0,4440,9270,1.0,0,0,5,10,2220,2220,1968,0,98040,47.5708,-122.212,2720,9614,1.139487870619946
191100405,2015-04-21,1794693.396226415,4,3.25,3410,10125,2.0,0,0,3,10,3410,0,2007,0,98040,47.5653,-122.223,2290,10125,1.139487870619946
8045000180,2015-04-21,667612.269541779,3,2.0,1490,7431,1.0,0,0,4,7,1490,0,1966,0,98052,47.6697,-122.162,1700,7725,1.139487870619946
8645501330,2015-04-21,290569.4070080862,3,1.5,1420,7480,1.0,0,0,4,7,1420,0,1963,0,98058,47.4651,-122.184,1720,7700,1.139487870619946
2523400205,2015-04-21,581138.8140161724,2,1.5,1860,5100,1.0,0,0,3,7,1060,800,1940,0,98136,47.5573,-122.39200000000001,1710,5100,1.139487870619946
8682290100,2015-04-21,478869.7776280323,3,2.0,1510,3657,1.0,0,0,3,8,1510,0,2007,0,98053,47.7225,-122.029,1510,3657,1.139487870619946
6762700515,2015-04-21,1680744.6091644205,3,2.5,2570,5000,2.0,0,0,3,11,2570,0,1984,0,98102,47.6295,-122.32,1570,5000,1.139487870619946
4217402115,2015-04-21,4159130.727762803,6,4.75,5480,19401,1.5,1,4,5,11,3910,1570,1936,0,98105,47.6515,-122.277,3510,15810,1.139487870619946
9558050360,2015-04-21,620792.9919137466,5,2.75,3190,5857,2.0,0,0,3,9,3190,0,2004,0,98058,47.4575,-122.119,3100,5857,1.139487870619946
4322200220,2015-04-21,769154.3126684636,3,2.75,3370,5350,1.5,0,1,4,7,2310,1060,1910,0,98136,47.5373,-122.39,1720,5618,1.139487870619946
567000401,2015-04-21,622160.3773584906,4,2.5,2100,1397,3.0,0,0,3,8,1580,520,2008,0,98144,47.5928,-122.295,1490,1201,1.139487870619946
6600490250,2015-04-21,306522.2371967655,4,2.5,2060,3608,2.0,0,0,3,7,2060,0,2004,0,98198,47.361999999999995,-122.309,2060,3608,1.139487870619946
3304030220,2015-04-21,546954.1778975741,4,2.5,2940,9172,2.0,0,0,3,9,2940,0,2006,0,98001,47.3444,-122.26899999999999,2660,7955,1.139487870619946
8950500250,2015-04-21,546840.2291105121,4,2.0,2510,9750,1.0,0,0,3,8,1630,880,1960,0,98028,47.7438,-122.229,1980,9750,1.139487870619946
3905040590,2015-04-21,638113.2075471698,3,2.5,2180,7169,2.0,0,0,3,8,2180,0,1990,0,98029,47.5714,-122.00200000000001,2150,5914,1.139487870619946
1432400345,2015-04-21,164086.25336927222,3,1.0,1250,8314,1.0,0,0,3,6,1250,0,1958,0,98058,47.4522,-122.178,1188,7700,1.139487870619946
1330900050,2015-04-21,626718.3288409703,3,2.25,1850,37264,2.0,0,0,3,8,1850,0,1981,0,98053,47.6486,-122.035,2390,36036,1.139487870619946
4055701200,2015-04-21,2227698.7870619944,4,2.75,3120,7898,1.0,1,4,4,8,1560,1560,1963,0,98034,47.7165,-122.259,2630,13868,1.139487870619946
2475200590,2015-04-21,278035.0404312668,3,1.75,1460,4692,1.0,0,0,3,7,1460,0,1988,0,98055,47.472,-122.19200000000001,1600,4557,1.139487870619946
6151800330,2015-04-21,900195.4177897574,3,2.5,2390,15084,2.0,0,0,3,8,2390,0,2000,0,98010,47.3389,-122.04799999999999,1850,17494,1.139487870619946
8946750170,2015-04-21,320196.09164420486,4,2.25,1677,3600,2.0,0,0,3,7,1677,0,2012,0,98092,47.32,-122.178,1677,3600,1.139487870619946
7471900045,2015-04-21,327602.7628032345,3,2.0,1760,7147,1.0,0,0,4,6,880,880,1936,0,98055,47.4799,-122.23200000000001,1720,7147,1.139487870619946
293620220,2015-04-21,908741.5768194069,4,2.5,3270,8223,2.0,0,0,3,10,3270,0,1998,0,98075,47.6018,-122.073,3460,8872,1.139487870619946
7461400360,2015-04-21,340706.8733153639,1,2.5,1980,7521,1.0,0,0,4,7,1180,800,1979,0,98055,47.4343,-122.19200000000001,1980,8000,1.139487870619946
7784400185,2015-04-21,568604.4474393531,3,1.75,2650,11774,1.0,0,1,3,8,2240,410,1952,0,98146,47.4909,-122.363,2650,10120,1.139487870619946
9238480120,2015-04-21,655205.525606469,4,2.75,2730,35075,1.0,0,0,3,8,1530,1200,1979,0,98072,47.7726,-122.139,2310,35000,1.139487870619946
4101410050,2015-04-21,769154.3126684636,4,1.75,1900,8800,1.0,0,0,3,8,1140,760,1975,0,98033,47.6579,-122.197,2280,8800,1.139487870619946
3825310720,2015-04-21,1014144.204851752,4,2.5,2930,9158,2.0,0,0,3,9,2930,0,2005,0,98052,47.7065,-122.13,3590,8065,1.139487870619946
832700170,2015-04-21,363496.63072776276,2,1.5,1090,847,3.0,0,0,3,8,1090,0,2009,0,98133,47.7235,-122.352,1090,1118,1.139487870619946
7852040080,2015-04-21,555243.9521563342,4,2.5,2400,3986,2.0,0,0,3,8,2400,0,1999,0,98065,47.5344,-121.87700000000001,2070,3986,1.139487870619946
305000310,2015-04-21,717877.358490566,4,2.5,2540,8706,2.0,0,0,3,9,2540,0,1997,0,98075,47.5855,-122.031,2540,6239,1.139487870619946
3914000090,2015-04-21,617032.6819407007,3,1.75,2320,55847,1.0,0,2,4,8,2320,0,1960,0,98001,47.3121,-122.25299999999999,2400,26112,1.139487870619946
2254501440,2015-04-21,622160.3773584906,4,3.0,1790,3600,1.5,0,0,3,8,1790,0,1901,0,98122,47.6117,-122.31299999999999,1770,3119,1.139487870619946
3319500922,2015-04-21,393123.3153638814,2,1.5,830,920,2.0,0,0,3,7,830,0,2005,0,98144,47.5998,-122.306,830,1200,1.139487870619946
713500020,2015-04-21,1580469.6765498652,4,4.5,4490,24767,2.0,0,2,3,11,3800,690,1998,0,98006,47.5544,-122.147,3370,32700,1.139487870619946
6751500185,2015-04-21,905892.8571428572,5,3.0,2750,10000,1.0,0,0,4,7,1730,1020,1957,0,98008,47.5878,-122.13,2520,10000,1.139487870619946
1150700130,2015-04-21,313359.16442048515,3,2.5,1710,7230,2.0,0,0,3,7,1710,0,1996,0,98003,47.2778,-122.29799999999999,1720,6537,1.139487870619946
3205100110,2015-04-21,432549.5956873315,3,1.75,1270,12420,1.0,0,0,4,7,1270,0,1962,0,98056,47.5387,-122.179,1560,9910,1.139487870619946
7852170130,2015-04-21,740667.115902965,4,2.75,3260,5335,2.0,0,0,3,9,3260,0,2003,0,98065,47.5414,-121.86399999999999,3180,5438,1.139487870619946
5255690100,2015-04-21,546954.1778975741,4,2.5,2700,9700,1.0,0,0,3,8,1670,1030,1978,0,98011,47.7752,-122.198,2470,9228,1.139487870619946
6668900005,2015-04-21,303103.77358490566,2,1.0,700,5559,1.0,0,0,5,6,700,0,1949,0,98155,47.7492,-122.311,1230,8100,1.139487870619946
3522900061,2015-04-21,476305.92991913744,2,1.0,1040,6900,1.0,0,0,4,7,1040,0,1915,0,98136,47.5411,-122.391,1620,6280,1.139487870619946
1328320920,2015-04-21,439842.3180592992,4,2.25,2810,8560,1.0,0,0,3,8,1610,1200,1979,0,98058,47.4437,-122.124,2400,7600,1.139487870619946
1105000588,2015-04-21,398251.01078167115,3,1.0,1400,3538,1.0,0,0,3,7,800,600,1953,0,98118,47.5405,-122.27,1620,6331,1.139487870619946
3262300485,2015-04-21,2563847.7088948786,5,5.25,3410,8118,2.0,0,0,3,11,3410,0,2006,0,98039,47.6295,-122.236,3410,16236,1.139487870619946
8827900690,2015-04-21,683692.7223719676,3,2.0,1460,2800,1.0,0,0,4,7,730,730,1921,0,98105,47.67,-122.295,1780,4560,1.139487870619946
7907600100,2015-04-21,327602.7628032345,4,2.0,1220,9147,1.0,0,0,5,7,1220,0,1953,0,98146,47.5011,-122.336,1220,8576,1.139487870619946
1274500700,2015-04-21,270286.52291105123,3,1.5,1220,9000,1.0,0,0,4,7,1220,0,1968,0,98042,47.3642,-122.109,1220,9472,1.139487870619946
9320990090,2015-04-21,396541.77897574124,3,2.5,1730,4004,2.0,0,0,3,7,1730,0,1999,0,98148,47.4317,-122.32799999999999,1730,5523,1.139487870619946
3971700560,2015-04-21,447135.0404312668,5,2.5,2520,27951,1.5,0,0,3,7,1890,630,1942,1970,98155,47.7733,-122.318,1830,14373,1.139487870619946
3288300920,2015-04-21,527582.884097035,3,1.75,2020,11095,1.0,0,0,4,7,1480,540,1975,0,98034,47.7351,-122.18299999999999,2030,10710,1.139487870619946
1560870040,2015-04-21,450097.7088948787,3,2.5,1960,3953,2.0,0,0,3,8,1960,0,1999,0,98059,47.4904,-122.15799999999999,1690,3593,1.139487870619946
7588700080,2015-04-21,1054026.28032345,4,2.5,3350,4501,2.0,0,0,3,9,2640,710,2002,0,98117,47.688,-122.37899999999999,1000,4500,1.139487870619946
8122101115,2015-04-21,495677.22371967655,4,2.5,2180,6500,2.0,0,0,3,7,1410,770,1945,0,98126,47.5365,-122.37,920,6500,1.139487870619946
4354700010,2015-04-21,549802.8975741239,3,2.0,1330,6490,1.0,0,0,4,7,1330,0,1954,0,98125,47.7181,-122.30799999999999,1580,7202,1.139487870619946
930000234,2015-04-21,598231.1320754717,4,2.0,2260,7680,1.0,0,0,4,7,1130,1130,1947,0,98177,47.7193,-122.361,1800,7680,1.139487870619946
6205500280,2015-04-21,656345.0134770889,3,1.75,1500,13891,1.0,0,0,4,7,1500,0,1951,0,98005,47.5866,-122.175,2020,13891,1.139487870619946
2770602360,2015-04-21,764596.3611859838,4,2.75,1890,1475,2.0,0,0,3,9,1200,690,2015,0,98199,47.6472,-122.383,1650,1682,1.139487870619946
4083306553,2015-04-22,638339.6226415094,3,2.5,1390,1411,3.0,0,0,3,8,1390,0,2008,0,98103,47.6485,-122.334,1350,1266,1.1398921832884097
7420100040,2015-04-22,598443.3962264151,3,1.5,1840,10956,1.0,0,0,4,8,1840,0,1970,0,98033,47.6746,-122.164,1680,10950,1.1398921832884097
2326600150,2015-04-22,884442.345013477,3,2.5,2700,5764,2.0,0,0,3,9,2700,0,2014,0,98075,47.5618,-122.027,3270,14700,1.1398921832884097
1446400715,2015-04-22,319169.8113207547,2,1.0,1310,6600,1.0,0,0,3,6,1310,0,1942,0,98168,47.4834,-122.33200000000001,1240,6600,1.1398921832884097
9558020840,2015-04-22,416003.6522911051,4,2.5,2070,2992,2.0,0,0,3,8,2070,0,2002,0,98058,47.4496,-122.12,1900,2957,1.1398921832884097
6305900350,2015-04-22,512894.4878706199,4,3.0,3290,10783,2.0,0,0,3,9,3290,0,1990,0,98031,47.3904,-122.178,2810,10783,1.1398921832884097
2206700215,2015-04-22,626940.7008086253,4,2.0,2070,9822,1.0,0,0,5,7,2070,0,1955,0,98006,47.566,-122.14,1300,9572,1.1398921832884097
2596300035,2015-04-22,389843.1266846361,4,1.0,1390,9023,1.5,0,0,3,7,1390,0,1955,0,98155,47.7754,-122.296,1760,9023,1.1398921832884097
3388000080,2015-04-22,321107.62803234503,3,1.0,1570,8316,1.0,0,0,3,7,1070,500,1962,0,98031,47.3943,-122.198,2030,8295,1.1398921832884097
3629870110,2015-04-22,678235.8490566037,3,2.5,1910,3075,2.0,0,0,3,8,1910,0,2001,0,98029,47.5491,-122.005,1940,3485,1.1398921832884097
686200840,2015-04-22,676469.0161725067,4,2.25,2130,7172,2.0,0,0,4,8,2130,0,1964,0,98008,47.6271,-122.11200000000001,1910,7653,1.1398921832884097
7215721350,2015-04-22,530049.8652291105,3,2.5,1650,4636,2.0,0,0,3,8,1650,0,1999,0,98075,47.5997,-122.016,1650,4504,1.1398921832884097
2731600080,2015-04-22,517511.051212938,5,2.25,2550,9200,1.0,0,0,4,8,1580,970,1975,0,98166,47.4673,-122.363,2090,9200,1.1398921832884097
2559950110,2015-04-22,1407274.4129380053,2,2.5,2470,609,3.0,0,0,3,11,1910,560,2011,0,98112,47.6182,-122.31200000000001,2440,1229,1.1398921832884097
2881700231,2015-04-22,384143.66576819407,3,1.75,1440,11364,1.0,0,0,3,7,1440,0,1985,0,98155,47.743,-122.32799999999999,1950,9390,1.1398921832884097
5452800495,2015-04-22,1024877.0619946092,5,2.5,2410,15300,1.0,0,0,4,8,1400,1010,1975,0,98040,47.5416,-122.23100000000001,2440,15300,1.1398921832884097
1254200045,2015-04-22,723831.5363881402,5,2.75,2620,5500,1.5,0,0,3,7,1710,910,1911,0,98117,47.6806,-122.38799999999999,1790,5500,1.1398921832884097
1446400785,2015-04-22,260978.3153638814,3,1.0,1120,6625,1.0,0,0,3,6,1120,0,1942,0,98168,47.4879,-122.33200000000001,1120,6794,1.1398921832884097
1250700060,2015-04-22,732323.7331536388,3,1.75,1830,4160,1.0,0,0,3,7,1230,600,1919,0,98144,47.5962,-122.288,1950,4160,1.1398921832884097
9320990140,2015-04-22,387506.3477088949,3,2.5,1730,4286,2.0,0,0,3,7,1730,0,1999,0,98148,47.431999999999995,-122.329,1780,4343,1.1398921832884097
8077100031,2015-04-22,719271.9676549865,3,2.25,1670,1396,2.0,0,0,3,9,1250,420,2015,0,98115,47.6814,-122.288,1610,5191,1.1398921832884097
9414700020,2015-04-22,377304.3126684636,4,3.0,2483,5701,2.0,0,0,3,8,2483,0,2005,0,98030,47.3623,-122.199,2075,5720,1.1398921832884097
1088400190,2015-04-22,347667.11590296496,3,1.0,1120,10125,1.0,0,0,3,6,1120,0,1961,0,98059,47.4794,-122.07799999999999,1120,8820,1.1398921832884097
2212200100,2015-04-22,393148.8140161725,4,2.5,2150,7670,1.0,0,0,5,7,1240,910,1976,0,98031,47.3942,-122.189,1610,7350,1.1398921832884097
1446401460,2015-04-22,139066.84636118598,2,1.0,760,5280,1.0,0,0,3,6,760,0,1946,0,98168,47.483000000000004,-122.33,1710,6594,1.1398921832884097
8091401030,2015-04-22,273574.1239892183,3,1.5,1070,8886,1.0,0,0,4,7,1070,0,1984,0,98030,47.3516,-122.166,1730,9461,1.1398921832884097
1563102685,2015-04-22,997405.6603773584,3,2.5,2520,3750,2.0,0,1,4,9,2520,0,1995,0,98116,47.5671,-122.404,2250,6200,1.1398921832884097
2810600210,2015-04-22,592743.9353099731,3,2.0,1510,3760,1.0,0,0,5,7,930,580,1925,0,98136,47.5425,-122.39,1510,3760,1.1398921832884097
4459800100,2015-04-22,444557.95148247975,2,1.0,980,3800,1.0,0,0,3,7,980,0,1926,0,98103,47.6903,-122.34,1520,5010,1.1398921832884097
8731990370,2015-04-22,427402.5741239892,4,3.0,2540,8800,1.0,0,1,3,9,1620,920,1977,0,98023,47.3204,-122.387,2540,8800,1.1398921832884097
2776600002,2015-04-22,592743.9353099731,2,1.0,1120,6141,1.0,0,0,3,7,900,220,1946,0,98117,47.6924,-122.37200000000001,1500,7529,1.1398921832884097
7891600245,2015-04-22,490153.6388140162,3,2.0,1860,7500,1.0,0,0,3,7,930,930,1909,1950,98106,47.5662,-122.36399999999999,1000,5000,1.1398921832884097
452002135,2015-04-22,1219684.6361185983,4,2.5,2740,5000,2.0,0,0,3,9,2740,0,2012,0,98107,47.674,-122.37100000000001,1660,5000,1.1398921832884097
269001360,2015-04-22,883416.4420485175,4,1.75,2320,5595,1.0,0,0,3,7,1510,810,1956,0,98199,47.6397,-122.38799999999999,1840,5596,1.1398921832884097
1972200326,2015-04-22,640619.4070080862,2,2.25,1300,1314,3.0,0,0,3,8,1300,0,2008,0,98103,47.6536,-122.35600000000001,1300,1312,1.1398921832884097
